end,mbid,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,pitch_confidence_mean,pitch_maximum,pitch_mean,pitch_minimum,pitch_stddev,start
23293620,a025eef0-d130-496f-9581-f5ce40bd1783,-640.6314697265625,114.17901611328125,-2.5656394958496094,-5.190652847290039,-5.43328857421875,-32.17180252075195,42.353790283203125,-8.324493408203125,-3.3946456909179688,-20.49049186706543,-16.525989532470703,7.786542892456055,-1.1927547454833984,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23284800
23301338,a025eef0-d130-496f-9581-f5ce40bd1783,-606.728271484375,75.40208435058594,-0.2362537384033203,11.048303604125977,-6.915750503540039,-30.129182815551758,30.667028427124023,-19.492761611938477,-4.517057418823242,-7.303565979003906,-15.075197219848633,-10.376840591430664,-14.350234985351562,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23292518
23309056,a025eef0-d130-496f-9581-f5ce40bd1783,-634.921875,84.2191162109375,4.146389007568359,4.55476188659668,0.7487068176269531,-42.687644958496094,48.320152282714844,-13.500774383544922,-22.961523056030273,-22.61464500427246,-13.707513809204102,-4.4221343994140625,-2.647520065307617,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23300236
23316774,a025eef0-d130-496f-9581-f5ce40bd1783,-631.6251220703125,100.06452941894531,3.8343162536621094,-6.333271026611328,-2.114442825317383,-33.97296142578125,48.9654541015625,4.2340087890625,9.199821472167969,0.9334506988525391,-5.759834289550781,-10.213645935058594,7.966825485229492,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23307954
23324492,a025eef0-d130-496f-9581-f5ce40bd1783,-624.1363525390625,96.09777069091797,3.587606430053711,-0.49691200256347656,-0.6926193237304688,-23.022125244140625,52.21410369873047,-2.889148712158203,7.7997894287109375,-1.9948921203613281,-2.447124481201172,6.444416046142578,12.094902038574219,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23315672
23337720,a025eef0-d130-496f-9581-f5ce40bd1783,-615.8070678710938,70.03984069824219,-10.449111938476562,9.073799133300781,-1.957101821899414,-25.838537216186523,47.02832794189453,-14.939277648925781,-8.375267028808594,-19.616886138916016,-20.76134490966797,1.947122573852539,-5.883275985717773,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23328900
23345438,a025eef0-d130-496f-9581-f5ce40bd1783,-627.6416625976562,84.77440643310547,-2.0226058959960938,0.5498180389404297,-2.063894271850586,-33.03741455078125,35.94313049316406,-9.762468338012695,-2.847787857055664,-11.532594680786133,-15.894134521484375,-3.5855655670166016,-8.710065841674805,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23336618
23353156,a025eef0-d130-496f-9581-f5ce40bd1783,-612.80078125,69.08993530273438,-13.878222465515137,2.619291305541992,-11.208982467651367,-34.29771423339844,36.281394958496094,-19.278701782226562,-6.087749481201172,-8.318620681762695,-16.727018356323242,-5.285106658935547,-15.401674270629883,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23344336
23360874,a025eef0-d130-496f-9581-f5ce40bd1783,-616.4161376953125,83.53933715820312,-0.7357044219970703,14.048185348510742,-3.3130855560302734,-25.888103485107422,40.697174072265625,-5.138175964355469,7.5491790771484375,0.4886131286621094,-10.476070404052734,-8.31190299987793,-14.295820236206055,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23352054
23368592,a025eef0-d130-496f-9581-f5ce40bd1783,-610.4642333984375,60.44410705566406,0.5793285369873047,-8.573221206665039,-8.925209045410156,-12.144691467285156,51.680938720703125,-13.04456901550293,16.252456665039062,5.577314376831055,7.925537109375,11.748773574829102,-3.2698974609375,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23359772
23381820,a025eef0-d130-496f-9581-f5ce40bd1783,-617.2825927734375,95.05960083007812,-5.677925109863281,-2.898313522338867,-8.213050842285156,-17.080686569213867,45.31464767456055,-7.549734115600586,-4.419158935546875,-0.6541080474853516,-3.639202117919922,-1.3927021026611328,-7.142879486083984,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23373000
23389538,a025eef0-d130-496f-9581-f5ce40bd1783,-616.6351928710938,102.1104507446289,-4.749290466308594,-5.727012634277344,-3.6488380432128906,-22.410213470458984,42.18879699707031,-8.874818801879883,-6.666019439697266,-7.336763381958008,-10.67061996459961,-7.963214874267578,-3.8979358673095703,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23380718
23397256,a025eef0-d130-496f-9581-f5ce40bd1783,-654.1612548828125,91.3818130493164,-1.6468238830566406,-8.038858413696289,-1.6719341278076172,-8.218095779418945,28.47309684753418,-3.9590015411376953,-1.9652519226074219,-20.52027702331543,-23.844058990478516,-2.9577980041503906,3.141216278076172,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23388436
23404974,a025eef0-d130-496f-9581-f5ce40bd1783,-640.9263916015625,81.8237533569336,-13.246212005615234,-10.511940002441406,-5.715425491333008,9.097135543823242,31.46946144104004,-16.585927963256836,5.6988525390625,-4.277744293212891,-5.876430511474609,-2.283445358276367,-14.396629333496094,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23396154
23412692,a025eef0-d130-496f-9581-f5ce40bd1783,-668.699462890625,99.10961151123047,-18.22175407409668,-9.212055206298828,1.8714313507080078,1.5657329559326172,49.67273712158203,-5.174989700317383,18.22886848449707,13.196863174438477,-2.942617416381836,4.321802139282227,-4.761436462402344,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23403872
23425920,a025eef0-d130-496f-9581-f5ce40bd1783,-615.4638061523438,91.73838806152344,-8.458999633789062,-7.9582977294921875,-6.628938674926758,-24.679508209228516,42.12977981567383,-10.236270904541016,4.279668807983398,-2.384929656982422,0.11710166931152344,-4.749067306518555,-5.148855209350586,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23417100
23433638,a025eef0-d130-496f-9581-f5ce40bd1783,-637.1341552734375,98.19978332519531,-9.030855178833008,2.118183135986328,-4.196279525756836,-43.53304672241211,43.493812561035156,-25.356306076049805,-9.043880462646484,-11.053789138793945,-2.4829788208007812,-2.2900562286376953,-6.567924499511719,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23424818
23441356,a025eef0-d130-496f-9581-f5ce40bd1783,-619.204833984375,76.77761840820312,-14.456975936889648,-4.300256729125977,-9.545120239257812,-32.01971435546875,35.573097229003906,-16.875394821166992,5.120950698852539,-7.568717956542969,-12.829835891723633,-6.366521835327148,-11.687767028808594,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23432536
23449074,a025eef0-d130-496f-9581-f5ce40bd1783,-621.1197509765625,71.7813720703125,0.3948249816894531,-6.42808723449707,-17.257648468017578,-32.24265670776367,36.84205627441406,-17.189228057861328,-5.460458755493164,-13.935211181640625,-5.304159164428711,2.9944114685058594,-3.8337974548339844,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23440254
23456792,a025eef0-d130-496f-9581-f5ce40bd1783,-631.6549682617188,92.14643096923828,-5.335718154907227,-10.126224517822266,-7.410346984863281,-23.90903663635254,44.059871673583984,-3.1218395233154297,22.300777435302734,9.076580047607422,5.70635986328125,1.7656478881835938,1.6658382415771484,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23447972
23470020,a025eef0-d130-496f-9581-f5ce40bd1783,-620.682373046875,81.92115783691406,-2.3314342498779297,-0.24255752563476562,-0.9811820983886719,-31.835346221923828,46.8404541015625,-6.466436386108398,22.206037521362305,10.184343338012695,0.5147476196289062,-3.281494140625,-9.507753372192383,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23461200
23477738,a025eef0-d130-496f-9581-f5ce40bd1783,-637.908203125,83.78855895996094,-4.835109710693359,-20.294767379760742,-16.930965423583984,-26.928739547729492,59.64399719238281,-13.427305221557617,-9.483646392822266,-12.387369155883789,-0.7863960266113281,1.8754081726074219,-15.939571380615234,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23468918
23485456,a025eef0-d130-496f-9581-f5ce40bd1783,-607.7902221679688,88.4684066772461,10.389652252197266,0.15945053100585938,-7.905548095703125,-32.19634246826172,31.78132438659668,-8.706134796142578,1.7704601287841797,-4.674840927124023,-17.750999450683594,-14.135038375854492,-2.386138916015625,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23476636
23493174,a025eef0-d130-496f-9581-f5ce40bd1783,-639.5389404296875,84.1929931640625,3.8817195892333984,-6.982465744018555,-6.249776840209961,-25.675935745239258,47.40575408935547,-6.79936408996582,-10.889484405517578,-13.194633483886719,-14.776725769042969,-5.25474739074707,-1.6887798309326172,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23484354
23500892,a025eef0-d130-496f-9581-f5ce40bd1783,-646.0497436523438,91.91737365722656,2.395660400390625,13.160954475402832,-0.038997650146484375,-16.975603103637695,65.9171142578125,-3.6485748291015625,11.944759368896484,5.641534805297852,-9.408735275268555,5.319683074951172,-3.826305389404297,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23492072
23514120,a025eef0-d130-496f-9581-f5ce40bd1783,-642.01416015625,92.1646499633789,15.833040237426758,3.246652603149414,-6.05235481262207,-22.360355377197266,54.48845672607422,-13.391729354858398,19.452320098876953,16.453468322753906,9.108274459838867,-5.5860137939453125,-5.172403335571289,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23505300
23521838,a025eef0-d130-496f-9581-f5ce40bd1783,-628.9041748046875,71.9166259765625,6.679277420043945,9.942106246948242,-8.26612663269043,-21.457502365112305,51.05996322631836,-14.249336242675781,9.459905624389648,-13.484285354614258,-12.437690734863281,-1.6374454498291016,-14.162439346313477,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23513018
23529556,a025eef0-d130-496f-9581-f5ce40bd1783,-616.36181640625,65.93575286865234,-6.765348434448242,2.5440502166748047,-5.480491638183594,-32.52111053466797,47.11126708984375,-19.064178466796875,6.870786666870117,2.9979209899902344,-9.218334197998047,-8.51887321472168,-14.799877166748047,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23520736
23537274,a025eef0-d130-496f-9581-f5ce40bd1783,-628.509521484375,88.22213745117188,3.3096256256103516,-3.5032825469970703,-10.16259765625,-31.42076873779297,43.03692626953125,-17.79456901550293,8.246147155761719,0.15268707275390625,-14.828916549682617,-8.337814331054688,-3.0041236877441406,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23528454
23544992,a025eef0-d130-496f-9581-f5ce40bd1783,-629.3624877929688,87.84977722167969,-3.9339256286621094,-7.287456512451172,-0.27596092224121094,-15.314252853393555,64.89378356933594,-10.02730941772461,0.8906059265136719,3.150686264038086,-4.632389068603516,-4.164516448974609,-2.3069114685058594,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23536172
23558220,a025eef0-d130-496f-9581-f5ce40bd1783,-603.6226806640625,94.32719421386719,4.563053131103516,9.080179214477539,3.451679229736328,-17.19758415222168,34.01598358154297,-12.728864669799805,13.649923324584961,3.1282882690429688,-12.929689407348633,4.207267761230469,0.2614307403564453,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23549400
23565938,a025eef0-d130-496f-9581-f5ce40bd1783,-619.4033813476562,97.56239318847656,-0.9016933441162109,-4.788871765136719,-5.443885803222656,-43.034698486328125,29.957427978515625,-8.822053909301758,9.820749282836914,-14.501676559448242,-12.143041610717773,2.1249752044677734,1.365804672241211,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23557118
23573656,a025eef0-d130-496f-9581-f5ce40bd1783,-616.1005249023438,80.802490234375,2.351541519165039,-11.850320816040039,-7.272111892700195,-28.3679256439209,27.614118576049805,-15.46109390258789,-1.7230186462402344,-11.416139602661133,-12.654016494750977,-3.608133316040039,-13.154773712158203,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23564836
23581374,a025eef0-d130-496f-9581-f5ce40bd1783,-631.250732421875,83.63241577148438,-9.387167930603027,-14.25901985168457,-8.522438049316406,-0.6831588745117188,19.948280334472656,-14.416004180908203,-14.53264045715332,-5.591585159301758,-12.778623580932617,-8.640056610107422,-14.607179641723633,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23572554
23589092,a025eef0-d130-496f-9581-f5ce40bd1783,-627.8458251953125,98.514892578125,-10.135505676269531,-19.339818954467773,-9.318351745605469,-12.667749404907227,56.476646423339844,-4.556491851806641,2.551555633544922,5.046785354614258,-6.458566665649414,-13.185768127441406,-3.7592086791992188,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23580272
23602320,a025eef0-d130-496f-9581-f5ce40bd1783,-620.3602294921875,92.95469665527344,-1.121786117553711,5.101858139038086,6.857973098754883,-15.708518981933594,44.520172119140625,-7.740013122558594,4.546133041381836,6.6446990966796875,-6.54231071472168,3.4144287109375,2.4253711700439453,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23593500
23610038,a025eef0-d130-496f-9581-f5ce40bd1783,-613.1766967773438,94.24053955078125,2.088602066040039,1.3193416595458984,-0.8779411315917969,-28.815670013427734,29.93501091003418,-8.529420852661133,2.6842422485351562,-5.858137130737305,-10.753379821777344,1.3257293701171875,2.4268016815185547,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23601218
23617756,a025eef0-d130-496f-9581-f5ce40bd1783,-623.9898071289062,78.41328430175781,3.6162452697753906,-8.323036193847656,-8.838077545166016,-14.478782653808594,42.784698486328125,-7.746824264526367,11.171039581298828,-2.2919673919677734,-9.38051986694336,-0.0123443603515625,-12.296144485473633,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23608936
23625474,a025eef0-d130-496f-9581-f5ce40bd1783,-609.2354736328125,84.96770477294922,-0.18351364135742188,-3.2217178344726562,-4.737644195556641,-36.253662109375,25.486583709716797,-12.100900650024414,9.972089767456055,1.2757568359375,-9.469446182250977,-8.08409309387207,-16.505722045898438,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23616654
23633192,a025eef0-d130-496f-9581-f5ce40bd1783,-608.561279296875,79.62004852294922,-9.824426651000977,-8.687166213989258,-11.514473915100098,-19.897451400756836,47.59365463256836,-15.032442092895508,-3.712892532348633,-14.141956329345703,-13.977458953857422,1.7720985412597656,-7.227466583251953,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23624372
23646420,a025eef0-d130-496f-9581-f5ce40bd1783,-618.99072265625,84.52631378173828,0.8852977752685547,8.149852752685547,3.360109329223633,-8.143472671508789,48.03913879394531,4.353658676147461,17.6019229888916,12.198057174682617,-13.053810119628906,-3.5340576171875,-11.258964538574219,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23637600
23654138,a025eef0-d130-496f-9581-f5ce40bd1783,-621.8499755859375,89.81273651123047,0.23834609985351562,-6.2415008544921875,-4.508014678955078,-22.01825714111328,52.56248474121094,-5.974910736083984,-2.1056289672851562,2.9493980407714844,-6.512424468994141,-5.673917770385742,-2.698902130126953,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23645318
23661856,a025eef0-d130-496f-9581-f5ce40bd1783,-631.004150390625,99.63223266601562,-7.2951202392578125,11.065038681030273,-2.4123077392578125,-33.14651870727539,46.143165588378906,-2.384654998779297,4.116117477416992,-11.392160415649414,-20.77327537536621,-7.731273651123047,-15.869085311889648,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23653036
23669574,a025eef0-d130-496f-9581-f5ce40bd1783,-609.4259033203125,94.77067565917969,-0.4500885009765625,3.9066390991210938,-11.533060073852539,-31.64856719970703,41.95282745361328,-9.434329986572266,-2.085826873779297,-7.6057891845703125,-9.41024398803711,-4.067455291748047,-11.749820709228516,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23660754
23677292,a025eef0-d130-496f-9581-f5ce40bd1783,-623.8831176757812,88.78597259521484,-14.585748672485352,13.018020629882812,-9.307636260986328,-30.825408935546875,40.783653259277344,-21.774778366088867,-8.144880294799805,-22.9233341217041,-20.77446937561035,-0.30739402770996094,-14.12568473815918,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23668472
23690520,a025eef0-d130-496f-9581-f5ce40bd1783,-709.06201171875,122.46519470214844,-0.4796924591064453,6.052850723266602,-3.315784454345703,0.77056884765625,52.67783737182617,-8.090066909790039,6.0254058837890625,7.962547302246094,-8.739273071289062,17.252689361572266,1.969778060913086,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23681700
23698238,a025eef0-d130-496f-9581-f5ce40bd1783,-655.6463623046875,117.20195007324219,-3.3188343048095703,-14.235116958618164,-3.8158130645751953,-53.860374450683594,29.569374084472656,0.8327713012695312,6.722858428955078,18.338369369506836,1.5152435302734375,-0.21818161010742188,9.22519302368164,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23689418
23705956,a025eef0-d130-496f-9581-f5ce40bd1783,-633.203857421875,99.8441162109375,-5.822456359863281,-21.060928344726562,-10.63237190246582,-69.3019027709961,23.413925170898438,-13.68867301940918,-18.72886085510254,-1.7204704284667969,-5.717563629150391,-0.08331680297851562,11.576786041259766,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23697136
23713674,a025eef0-d130-496f-9581-f5ce40bd1783,-639.7303466796875,94.9056396484375,-11.40142822265625,-9.519903182983398,3.838623046875,-56.33409881591797,41.255252838134766,-12.958866119384766,-20.956846237182617,-5.222524642944336,-2.042522430419922,12.395910263061523,6.990415573120117,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23704854
23721392,a025eef0-d130-496f-9581-f5ce40bd1783,-694.013427734375,109.6441879272461,-6.541477203369141,-7.34703254699707,-8.833940505981445,-56.577880859375,30.40323829650879,-24.8498477935791,-24.892513275146484,-4.497348785400391,-28.668048858642578,-17.656421661376953,1.557769775390625,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23712572
23734620,a025eef0-d130-496f-9581-f5ce40bd1783,-686.6533813476562,118.2143783569336,-10.27646255493164,5.555427551269531,3.9830875396728516,-2.9638748168945312,41.06859588623047,-29.827709197998047,-12.776371002197266,28.356910705566406,-11.691349029541016,-15.388885498046875,12.702402114868164,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23725800
23742338,a025eef0-d130-496f-9581-f5ce40bd1783,-689.9563598632812,88.90094757080078,-8.255842208862305,9.649024963378906,16.349323272705078,14.533414840698242,49.39971160888672,-23.82958221435547,-15.412006378173828,34.26357650756836,-18.490385055541992,-11.763654708862305,18.048229217529297,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23733518
23750056,a025eef0-d130-496f-9581-f5ce40bd1783,-667.3880004882812,106.25907897949219,-12.404273986816406,-10.263410568237305,12.625089645385742,-15.849393844604492,35.97066116333008,-49.45282745361328,-24.52850914001465,24.268795013427734,-10.077938079833984,-23.599748611450195,9.344331741333008,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23741236
23757774,a025eef0-d130-496f-9581-f5ce40bd1783,-675.4644775390625,119.80921936035156,-16.66622543334961,-3.2923736572265625,12.15155029296875,-14.023580551147461,21.85527229309082,-50.439796447753906,-32.63311004638672,15.928531646728516,-10.84555435180664,-21.24559211730957,6.055000305175781,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23748954
23765492,a025eef0-d130-496f-9581-f5ce40bd1783,-680.7806396484375,110.93737030029297,-11.72923469543457,-3.165029525756836,13.172727584838867,-21.86861228942871,26.964391708374023,-53.02853775024414,-31.398942947387695,15.777292251586914,-13.157024383544922,-22.99187660217285,1.4143486022949219,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23756672
23778720,a025eef0-d130-496f-9581-f5ce40bd1783,-658.7515258789062,128.5555419921875,-5.099239349365234,-6.862741470336914,-1.3153553009033203,-23.847524642944336,23.094127655029297,-21.657621383666992,-1.9092903137207031,11.208122253417969,-9.519044876098633,9.272279739379883,6.1503753662109375,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23769900
23786438,a025eef0-d130-496f-9581-f5ce40bd1783,-683.1211547851562,138.27273559570312,2.745492935180664,0.8541202545166016,12.199312210083008,-14.949077606201172,42.057701110839844,-29.653236389160156,-10.2769775390625,19.554500579833984,0.2979106903076172,1.9623069763183594,6.112773895263672,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23777618
23794156,a025eef0-d130-496f-9581-f5ce40bd1783,-652.3118286132812,95.61639404296875,-10.732551574707031,0.958953857421875,-3.869131088256836,-21.805675506591797,79.4041748046875,8.162721633911133,-37.50025177001953,-2.796445846557617,-3.708223342895508,1.4927291870117188,-3.760316848754883,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23785336
23801874,a025eef0-d130-496f-9581-f5ce40bd1783,-627.9190673828125,91.19525146484375,-18.677391052246094,-8.601301193237305,-4.449407577514648,-35.129295349121094,60.27864074707031,0.4300365447998047,-25.408611297607422,-9.946586608886719,-14.419614791870117,5.897914886474609,-1.0064163208007812,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23793054
23809592,a025eef0-d130-496f-9581-f5ce40bd1783,-628.3363037109375,103.98181915283203,-9.356451034545898,-13.775707244873047,-11.456705093383789,-58.549400329589844,20.252094268798828,-12.447641372680664,-0.8957996368408203,10.828384399414062,-14.78750228881836,-5.954641342163086,4.151052474975586,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23800772
23822820,a025eef0-d130-496f-9581-f5ce40bd1783,-618.3483276367188,105.33467102050781,-5.164068222045898,-8.700193405151367,-14.160780906677246,-32.153133392333984,21.37701416015625,-7.284786224365234,2.6022472381591797,9.96385383605957,-14.95106315612793,-5.077707290649414,4.033502578735352,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23814000
23830538,a025eef0-d130-496f-9581-f5ce40bd1783,-651.316162109375,127.35836029052734,0.06823921203613281,-5.593320846557617,-2.603097915649414,-44.40672302246094,31.212182998657227,-16.1518497467041,7.227260589599609,28.524280548095703,4.141759872436523,5.247251510620117,10.411561965942383,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23821718
23838256,a025eef0-d130-496f-9581-f5ce40bd1783,-627.9773559570312,113.03587341308594,1.5340023040771484,-13.519338607788086,0.9629783630371094,-51.1839485168457,40.6832275390625,-11.911323547363281,4.550380706787109,30.258466720581055,5.636604309082031,-1.6529788970947266,13.193119049072266,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23829436
23845974,a025eef0-d130-496f-9581-f5ce40bd1783,-634.7789306640625,98.0360107421875,-2.2853946685791016,-11.015365600585938,1.0202598571777344,-59.698890686035156,35.073814392089844,-29.06997299194336,-7.343223571777344,16.06866455078125,-9.104951858520508,-9.278141021728516,14.102405548095703,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23837154
23853692,a025eef0-d130-496f-9581-f5ce40bd1783,-640.9912109375,90.79976654052734,-5.181297302246094,-13.045690536499023,1.5735397338867188,-57.129417419433594,31.045928955078125,-28.023469924926758,0.7461204528808594,19.176326751708984,-9.8690185546875,-9.011323928833008,16.699676513671875,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23844872
23866920,a025eef0-d130-496f-9581-f5ce40bd1783,-670.3447875976562,75.60737609863281,-0.5226974487304688,-6.973468780517578,7.0913238525390625,-70.69000244140625,27.172128677368164,-38.464637756347656,-20.887706756591797,10.119182586669922,-18.53435707092285,-18.155941009521484,13.157960891723633,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23858100
23874638,a025eef0-d130-496f-9581-f5ce40bd1783,-685.8531494140625,124.1097412109375,-0.33981895446777344,-3.9578418731689453,-3.342029571533203,-23.28498649597168,41.57526397705078,10.07156753540039,0.6674575805664062,4.90838623046875,-7.883129119873047,-3.4209022521972656,18.190664291381836,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23865818
23882356,a025eef0-d130-496f-9581-f5ce40bd1783,-657.874755859375,93.90986633300781,-6.836088180541992,-5.517581939697266,5.408618927001953,-50.20622253417969,38.01233673095703,22.015541076660156,7.390247344970703,15.310993194580078,12.638936996459961,25.19085121154785,1.9447994232177734,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23873536
23890074,a025eef0-d130-496f-9581-f5ce40bd1783,-639.3399047851562,112.55551147460938,-4.807558059692383,-14.839031219482422,-6.234766006469727,-78.76179504394531,24.05182647705078,-6.806615829467773,-4.871917724609375,4.559482574462891,3.0495452880859375,5.788333892822266,5.794485092163086,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23881254
23897792,a025eef0-d130-496f-9581-f5ce40bd1783,-641.6126098632812,82.15934753417969,-9.997753143310547,-18.26930809020996,-7.409147262573242,-71.06134033203125,28.810976028442383,-13.213653564453125,-14.923675537109375,-4.369527816772461,-6.513036727905273,-0.8805217742919922,2.2718887329101562,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23888972
23911020,a025eef0-d130-496f-9581-f5ce40bd1783,-666.0238647460938,103.82659912109375,5.674928665161133,-4.733959197998047,-4.7369842529296875,-70.5469970703125,20.042673110961914,-22.1342830657959,-26.981582641601562,2.408578872680664,-17.090686798095703,-15.744308471679688,0.7751731872558594,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23902200
23918738,a025eef0-d130-496f-9581-f5ce40bd1783,-653.426025390625,108.3289566040039,-21.49252700805664,4.170040130615234,7.49302864074707,-14.777105331420898,34.81726837158203,-33.33684158325195,-5.649614334106445,13.49319076538086,-16.019668579101562,-6.56263542175293,1.933694839477539,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23909918
23926456,a025eef0-d130-496f-9581-f5ce40bd1783,-688.7093505859375,115.11445617675781,-11.051271438598633,6.735527038574219,6.87476921081543,2.228282928466797,32.338890075683594,-18.600055694580078,9.961481094360352,17.241485595703125,-6.934745788574219,-1.8127861022949219,3.395498275756836,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23917636
23934174,a025eef0-d130-496f-9581-f5ce40bd1783,-675.8563232421875,121.71302795410156,-13.20819091796875,9.41621208190918,18.097652435302734,-18.708755493164062,52.46812438964844,-32.89156723022461,-13.172828674316406,22.379405975341797,-14.201095581054688,-13.268627166748047,14.863851547241211,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23925354
23941892,a025eef0-d130-496f-9581-f5ce40bd1783,-625.185791015625,83.64979553222656,-13.546344757080078,5.830638885498047,6.893270492553711,-9.878959655761719,27.822528839111328,-37.51050567626953,-21.855745315551758,9.696409225463867,-19.750795364379883,-16.211523056030273,-3.815969467163086,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,23933072
